event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
1997-04-09 04:18:00,1997-04-09 04:34:00,1997-04-09 04:46:00,B4.2,8027
1997-04-09 10:50:00,1997-04-09 11:40:00,1997-04-09 11:50:00,C1.5,0
1997-04-09 17:32:00,1997-04-09 17:35:00,1997-04-09 17:38:00,B1.0,0
1997-04-13 12:48:00,1997-04-13 12:52:00,1997-04-13 12:57:00,B1.1,0
1997-04-13 18:33:00,1997-04-13 18:46:00,1997-04-13 18:57:00,B8.2,8031
1997-04-13 20:37:00,1997-04-13 20:40:00,1997-04-13 20:44:00,B1.0,0
1997-04-13 23:04:00,1997-04-13 23:17:00,1997-04-13 23:34:00,B2.1,0
1997-04-14 01:03:00,1997-04-14 01:07:00,1997-04-14 01:13:00,B1.7,0
1997-04-14 02:29:00,1997-04-14 02:38:00,1997-04-14 02:43:00,B4.9,0
1997-04-14 06:23:00,1997-04-14 06:37:00,1997-04-14 06:42:00,B2.0,0
1997-04-14 06:58:00,1997-04-14 07:01:00,1997-04-14 07:04:00,B1.1,0
1997-04-14 07:58:00,1997-04-14 08:42:00,1997-04-14 08:54:00,C1.2,0
1997-04-14 09:39:00,1997-04-14 09:50:00,1997-04-14 10:01:00,B3.2,0
1997-04-14 11:02:00,1997-04-14 11:16:00,1997-04-14 11:25:00,B1.8,0
1997-04-14 13:25:00,1997-04-14 13:33:00,1997-04-14 13:46:00,B2.5,0
1997-04-14 15:23:00,1997-04-14 15:26:00,1997-04-14 15:48:00,B1.1,0
1997-04-14 16:00:00,1997-04-14 16:05:00,1997-04-14 16:10:00,B1.0,0
1997-04-14 16:32:00,1997-04-14 16:49:00,1997-04-14 16:59:00,B3.6,0
1997-04-14 21:31:00,1997-04-14 21:38:00,1997-04-14 21:46:00,B1.9,0
1997-04-14 23:11:00,1997-04-14 23:14:00,1997-04-14 23:17:00,B1.0,0
1997-04-15 02:54:00,1997-04-15 03:01:00,1997-04-15 03:03:00,B1.8,0
1997-04-15 06:41:00,1997-04-15 06:45:00,1997-04-15 06:47:00,B1.7,8032
1997-04-15 07:58:00,1997-04-15 08:12:00,1997-04-15 08:38:00,B4.5,0
1997-04-15 09:57:00,1997-04-15 10:02:00,1997-04-15 10:05:00,B6.8,8032
1997-04-15 10:10:00,1997-04-15 10:19:00,1997-04-15 10:30:00,B5.9,8032
1997-04-15 12:18:00,1997-04-15 12:21:00,1997-04-15 12:26:00,B1.3,0
1997-04-15 12:45:00,1997-04-15 12:55:00,1997-04-15 12:59:00,B4.8,0
1997-04-15 13:01:00,1997-04-15 13:06:00,1997-04-15 13:14:00,B4.3,0
1997-04-15 14:00:00,1997-04-15 14:20:00,1997-04-15 14:26:00,C1.0,0
1997-04-15 17:26:00,1997-04-15 17:36:00,1997-04-15 17:40:00,B5.3,0
1997-04-15 18:04:00,1997-04-15 18:09:00,1997-04-15 18:12:00,B9.4,0
1997-04-15 20:04:00,1997-04-15 20:07:00,1997-04-15 20:09:00,B3.1,8032
1997-04-15 20:59:00,1997-04-15 21:05:00,1997-04-15 21:08:00,B3.8,0
1997-04-15 22:25:00,1997-04-15 22:28:00,1997-04-15 22:30:00,B4.7,0
1997-04-15 22:49:00,1997-04-15 22:54:00,1997-04-15 23:01:00,B1.8,0
