event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
2000-01-25 15:30:00,2000-01-25 15:34:00,2000-01-25 15:36:00,C1.2,0
2000-01-26 04:21:00,2000-01-26 04:32:00,2000-01-26 05:44:00,C1.1,0
2000-01-26 06:02:00,2000-01-26 06:06:00,2000-01-26 06:10:00,C1.1,0
2000-01-26 11:06:00,2000-01-26 11:57:00,2000-01-26 12:47:00,C1.0,0
2000-01-26 18:02:00,2000-01-26 18:13:00,2000-01-26 18:17:00,C1.0,0
2000-01-27 02:34:00,2000-01-27 02:38:00,2000-01-27 02:44:00,B6.3,0
2000-01-28 06:46:00,2000-01-28 06:59:00,2000-01-28 07:32:00,C1.1,8848
2000-01-28 18:03:00,2000-01-28 18:08:00,2000-01-28 18:12:00,B7.3,0
2000-01-28 19:45:00,2000-01-28 20:09:00,2000-01-28 20:38:00,C4.7,8841
2000-01-29 00:26:00,2000-01-29 00:30:00,2000-01-29 00:36:00,B7.8,0
2000-01-29 12:50:00,2000-01-29 12:53:00,2000-01-29 12:56:00,B5.5,0
2000-01-29 22:19:00,2000-01-29 22:27:00,2000-01-29 22:34:00,B6.2,0
2000-01-30 00:10:00,2000-01-30 00:16:00,2000-01-30 00:25:00,B7.9,0
2000-01-30 18:11:00,2000-01-30 18:23:00,2000-01-30 18:32:00,C2.2,0
2000-01-31 01:47:00,2000-01-31 01:57:00,2000-01-31 02:02:00,C1.7,0
2000-01-31 02:36:00,2000-01-31 02:42:00,2000-01-31 02:46:00,C1.3,0
2000-01-31 08:22:00,2000-01-31 08:26:00,2000-01-31 08:32:00,B7.9,8841
2000-01-31 10:16:00,2000-01-31 10:24:00,2000-01-31 10:31:00,C1.5,0
2000-01-31 10:58:00,2000-01-31 11:01:00,2000-01-31 11:05:00,C1.0,0
2000-01-31 13:48:00,2000-01-31 14:06:00,2000-01-31 14:17:00,C1.4,0
2000-01-31 22:27:00,2000-01-31 22:31:00,2000-01-31 22:34:00,C1.4,0
2000-02-02 03:35:00,2000-02-02 03:38:00,2000-02-02 03:40:00,C1.1,0
2000-02-02 22:20:00,2000-02-02 22:38:00,2000-02-02 23:04:00,C4.4,0
2000-02-03 01:06:00,2000-02-03 01:10:00,2000-02-03 01:15:00,C1.3,0
2000-02-03 04:52:00,2000-02-03 04:57:00,2000-02-03 05:02:00,C2.7,0
2000-02-03 10:26:00,2000-02-03 10:30:00,2000-02-03 10:35:00,B8.1,0
2000-02-03 12:01:00,2000-02-03 12:05:00,2000-02-03 12:10:00,C1.2,0
2000-02-03 15:01:00,2000-02-03 15:06:00,2000-02-03 15:08:00,C1.4,0
2000-02-03 16:35:00,2000-02-03 16:59:00,2000-02-03 17:05:00,C1.0,0
2000-02-03 18:49:00,2000-02-03 18:52:00,2000-02-03 18:54:00,B8.7,0
2000-02-03 19:57:00,2000-02-03 20:00:00,2000-02-03 20:04:00,C8.4,0
2000-02-03 20:46:00,2000-02-03 20:55:00,2000-02-03 21:10:00,C1.7,0
2000-02-03 23:35:00,2000-02-03 23:39:00,2000-02-03 23:43:00,B8.2,0
2000-02-04 00:17:00,2000-02-04 00:23:00,2000-02-04 00:42:00,C1.0,8851
2000-02-04 02:08:00,2000-02-04 02:11:00,2000-02-04 02:14:00,B9.9,0
2000-02-04 03:48:00,2000-02-04 03:52:00,2000-02-04 04:01:00,C1.2,0
2000-02-04 05:26:00,2000-02-04 05:30:00,2000-02-04 05:35:00,C1.2,0
2000-02-04 06:50:00,2000-02-04 06:59:00,2000-02-04 07:11:00,C5.3,0
2000-02-04 08:44:00,2000-02-04 08:49:00,2000-02-04 08:55:00,C1.3,0
2000-02-04 09:11:00,2000-02-04 09:19:00,2000-02-04 09:28:00,M3.0,0
2000-02-04 10:36:00,2000-02-04 10:39:00,2000-02-04 10:43:00,C1.1,0
2000-02-04 10:48:00,2000-02-04 10:56:00,2000-02-04 11:02:00,C2.6,0
2000-02-04 11:04:00,2000-02-04 11:17:00,2000-02-04 11:26:00,C3.5,0
2000-02-04 12:05:00,2000-02-04 12:10:00,2000-02-04 12:14:00,C1.2,0
2000-02-04 12:55:00,2000-02-04 13:03:00,2000-02-04 13:08:00,C4.0,0
2000-02-04 13:38:00,2000-02-04 13:41:00,2000-02-04 13:57:00,C1.1,0
2000-02-04 16:02:00,2000-02-04 16:05:00,2000-02-04 16:08:00,C1.4,0
2000-02-04 17:56:00,2000-02-04 18:02:00,2000-02-04 18:06:00,C4.9,0
2000-02-04 18:49:00,2000-02-04 18:52:00,2000-02-04 18:55:00,C1.3,0
2000-02-04 19:19:00,2000-02-04 19:50:00,2000-02-04 20:17:00,C7.0,0
2000-02-04 21:13:00,2000-02-04 21:17:00,2000-02-04 21:20:00,C3.3,0
2000-02-04 22:24:00,2000-02-04 22:34:00,2000-02-04 22:43:00,C4.3,0
2000-02-05 00:49:00,2000-02-05 00:52:00,2000-02-05 00:55:00,C1.2,0
2000-02-05 01:20:00,2000-02-05 01:34:00,2000-02-05 01:48:00,C1.3,0
2000-02-05 05:59:00,2000-02-05 06:05:00,2000-02-05 06:10:00,C1.2,0
2000-02-05 08:22:00,2000-02-05 08:30:00,2000-02-05 08:41:00,C7.8,0
2000-02-05 10:01:00,2000-02-05 10:04:00,2000-02-05 10:07:00,C1.7,0
2000-02-05 12:38:00,2000-02-05 12:44:00,2000-02-05 12:47:00,C1.2,0
2000-02-05 12:52:00,2000-02-05 12:55:00,2000-02-05 12:59:00,C1.2,0
2000-02-05 16:12:00,2000-02-05 16:16:00,2000-02-05 16:20:00,C1.3,0
2000-02-05 18:17:00,2000-02-05 18:20:00,2000-02-05 18:32:00,C1.2,8851
2000-02-05 19:17:00,2000-02-05 19:28:00,2000-02-05 19:31:00,X1.2,8858
2000-02-05 23:44:00,2000-02-05 23:49:00,2000-02-05 23:54:00,C1.5,8858
2000-02-06 01:11:00,2000-02-06 01:15:00,2000-02-06 01:20:00,C1.0,0
2000-02-06 02:15:00,2000-02-06 02:26:00,2000-02-06 02:36:00,C2.2,0
